608:-0.051106434 0.5525811 -0.38425758 0.22327785 -0.25826567 0.4373591 0.16527984 -0.12674786 -0.44723526 0.17150119
124:0.66684896 -0.33354267 0.11134729 0.10620312 0.09296262 0.7408669 -0.16736813 0.13902394 -0.074532054 0.26377058
84:0.18860504 -0.09433256 0.023878936 0.16960037 0.23362026 0.299321 -0.07910755 0.017513968 -0.22125784 0.16838555
833:0.6399341 -0.5336956 -0.2779937 -0.77530193 0.27723622 0.8354344 -0.6798977 0.39824507 0.36992094 0.01682495
638:0.71838427 -0.31604013 -0.014219213 -0.05477456 0.36883038 0.15404157 -0.2657369 0.04021872 0.12658869 0.3028699
8:0.7932982 -0.90301937 -0.1833606 -0.62211984 0.24730662 0.058157567 -0.37430787 0.0057393354 0.49618235 -0.34052563
73:0.31822634 -0.3608108 -0.06191118 0.124816336 0.1130507 0.3281301 -0.34714425 -0.28338194 -0.34796602 0.55241364
941:0.10687782 -0.6627953 -0.19013458 0.26850152 0.24675591 0.016109198 -0.26202697 0.20458321 -0.3933715 -0.2680032
620:0.055709966 -0.114539415 -0.013926314 -0.01771702 0.052281454 0.12766758 -0.08002929 0.07096227 0.03596101 0.03353147
307:0.2932758 -0.26663628 0.19517308 0.56248575 -0.12781703 1.1643405 0.6661356 0.0015612995 -0.45502678 0.84693354
981:0.2938908 -0.19460404 0.010139136 -0.10511448 0.15068011 0.20457366 -0.1429284 0.07810177 0.08979565 0.012137154
678:-0.10190988 0.21444786 0.055724505 0.21268696 0.16739957 0.6895427 0.1053009 0.11064883 -0.58219415 0.4778663
501:0.44507113 -0.09380183 0.38088417 0.3515525 -0.14652553 1.1286098 0.3990293 0.16128957 -0.5060408 0.44447067
519:0.44692448 -0.29834184 -0.1619545 -0.8091647 0.20529433 0.24904944 0.0062101386 0.4057067 0.62406933 -0.2645633
276:0.9956898 -0.24896914 -0.06442098 -0.012811631 0.6522613 -0.5228833 0.055387072 0.32006177 0.8856501 0.15001687
164:0.27462032 -0.23880711 0.07634955 0.216872 0.26582763 0.43292663 0.14027241 0.412322 -0.025644856 0.3824141
170:0.46802187 -0.16074388 -0.202564 -0.43058944 0.035277285 0.22476006 0.38454837 0.56377065 0.648166 -0.076501675
425:0.47656706 -0.31873363 0.240477 0.4573883 0.37775877 0.32539028 -0.22129357 0.10037208 -0.4688164 0.61802226
813:0.5723874 -0.35617083 -0.15511137 -0.20309977 0.14664878 0.48486444 -0.27582037 0.18120302 0.09067926 -0.008391819
78:0.57029986 -0.2847161 -0.24665256 -0.26265472 0.398368 0.9526994 -0.31822783 0.07101443 -0.11085011 0.33047366
881:0.6873642 -0.6203544 0.0042825006 -0.5228443 0.35394895 0.37197095 -0.53215003 0.19140391 0.33887187 -0.26615033
526:0.3382226 -0.24261504 0.09538575 0.17495506 0.13488132 0.47404715 -0.09078481 0.21829523 -0.1119752 0.06009327
794:0.28656244 -0.34516785 -0.0034003982 0.051131345 0.22651024 0.60805887 -0.32562035 0.21314433 0.10627818 -0.0075128353
649:0.21065585 -0.069054015 0.046780586 0.1866698 0.1523767 0.2973187 -0.09574084 0.1434638 -0.39066708 0.018012863
993:0.33259773 -0.31552115 0.055328757 -0.02216345 0.311278 0.6040765 -0.36933497 0.20760565 -0.011743942 0.13155472
447:0.21159555 -0.009442059 -0.007639355 -0.0016308047 0.038065564 0.114607595 -0.045079928 0.08828491 0.041343447 0.01161816
952:0.18773381 -0.74831367 -0.32251957 0.4401502 0.2329381 -0.23416564 -0.3091389 0.33796313 -0.37713268 -0.0025756364
461:0.84604406 -0.31793696 0.29254743 0.30819622 0.1805006 0.5194069 -0.025351612 0.19488445 -0.25135514 0.5960798
324:0.5442939 -0.33794534 0.014086457 0.2049312 0.1148643 0.46052217 -0.062492423 0.15858503 -0.40372 0.18195854
332:0.5231363 -0.3810598 0.021924114 -0.8942211 0.1628987 0.5434959 -0.0056692036 0.42566085 0.48183465 -0.12885383
175:0.4728307 0.17506376 0.2802404 -0.2514372 -0.24665304 0.66801655 0.21939798 0.3727786 -0.018072546 0.31096205
19:0.5591008 0.22888722 0.07990304 -1.097433 0.0066700573 -0.4656043 0.6196995 0.17313665 0.1059777 -0.5316977
313:0.99591845 -1.0645709 -0.085865825 -0.23681551 0.028874792 -0.0074576377 -0.41458133 -0.27037787 0.08570925 -0.43925595
918:0.22553374 -1.3735719 -0.21856573 0.6167963 0.8199532 -0.034846876 -0.36573616 0.18375987 -1.1912339 -0.1542532
724:0.5993128 0.06080439 -0.471669 -0.9063994 0.2233782 0.59032595 -0.4033505 0.14403337 0.19297907 -0.15817192
362:0.9522027 -0.52336204 -0.23423426 0.21231414 -0.29643777 -0.18299834 0.0031116393 0.1309862 0.36243773 -0.111715175
265:0.5239813 0.18113446 0.38760895 0.6736266 0.29196748 -0.04943806 0.36282888 -0.29245958 -0.31798437 0.77727437
806:0.44256872 -0.305317 -0.13958046 0.06041308 0.20720953 0.79195005 -0.25157052 0.109093055 -0.06418659 0.2360469
100:0.44772324 0.17858648 -0.7581758 -0.61677027 0.6210745 0.9109375 -0.67483324 -0.34121796 0.3696036 0.63919497
732:0.46364135 -0.34719113 -0.076766744 -0.1873095 0.27577612 0.50712234 -0.28530246 0.099040315 0.1451558 0.053561386
23:0.6315967 -0.25393206 -0.2193539 -0.36598518 0.21543011 0.051087346 0.15479957 0.61527336 0.97231954 0.08017302
433:0.6938359 -0.36792728 -0.16288133 -0.5197727 0.32667282 0.28379408 -0.26281992 0.28912678 0.33040318 0.15662901
62:0.38829222 0.17572951 -0.6087177 0.26522702 0.42205682 -0.4619495 0.41168007 -0.80917174 0.16203669 0.5666568
552:0.6665618 -0.045839112 -0.5537583 -0.07619025 0.24195348 -0.49960026 0.24715911 0.583646 0.7777802 -0.08314826
321:0.6348333 -0.21789187 0.43083298 0.40711868 0.07935903 0.6776757 -0.05218427 -0.06149008 -0.31577027 0.75884277
580:0.5991931 -0.5350239 0.067247435 0.13822316 0.31888455 0.31730023 -0.22452179 0.18350127 0.010287833 0.21731205
929:-0.03982482 -0.6384945 0.013435099 0.554669 0.9283283 0.3815051 -0.055316262 0.6826161 -1.0807521 0.10352319
537:0.97370666 -0.32190055 0.15719476 0.14725547 -0.057533886 0.33916244 0.035670042 0.17324486 0.1773737 0.39342138
135:0.5389431 0.00398511 -1.1071509 -0.763914 0.2833675 0.5196993 -0.7410079 -0.23531629 0.6544061 0.024522968
896:0.28571895 -0.38019073 0.18541494 0.31156757 0.20727536 0.84769154 -0.19682218 0.12767144 -0.5097192 0.24313632
128:0.13360628 -0.15895706 0.06570391 0.18651122 0.07285148 0.38800773 -0.051069204 0.1027248 -0.13682692 -0.0019749994
4:1.082463 -0.37461334 -0.11688595 0.015226473 0.19132185 0.15172787 -0.30617753 0.1363628 0.47851932 0.26237795
869:0.42795962 -0.27482632 -0.072207786 0.018832698 0.20223245 0.7525452 -0.2515339 0.2529575 -0.055908617 0.12814564
121:0.29097134 -0.26036948 0.12418801 0.37180254 0.14690532 0.62427795 -0.19568557 0.11909579 -0.49832693 0.5054511
343:0.87131214 -0.7914271 0.07139437 -0.42324916 0.2124334 0.049090702 -0.4965897 0.17210396 0.4050441 -0.11657056
404:0.13253507 -0.15064898 -0.04158129 0.07572111 0.1923517 0.26466274 -0.1289728 0.12976491 -0.004945064 0.08584512
523:0.45408762 -0.09754424 0.21607317 0.4769817 0.07519613 0.68844426 -0.12340003 0.012423241 -0.548529 0.7890326
829:0.5991599 -0.3868702 -0.2720078 -0.5263877 0.15294673 0.49921596 -0.3788323 0.122762084 0.14250128 -0.21739423
88:0.72326034 0.30992186 -0.5724843 -1.1276828 -0.090226814 0.5750332 -0.8107988 0.35896292 0.39236194 -0.34499308
598:0.091665834 -0.0028901806 0.116208166 0.11160403 0.025364904 0.24955553 -0.10942758 0.07603096 -0.31799516 0.09887691
421:0.8123938 -0.9935447 -0.049840562 0.017521575 0.063861825 0.041335706 -0.3320171 -0.03578986 0.25327483 -0.19735359
702:0.25820598 -0.23247834 -0.032752965 0.40802196 0.30369416 0.85445493 0.09184813 0.44624677 -0.78847295 0.14059122
450:0.86742324 -0.22088826 0.043111317 -0.3070246 0.1083299 0.08076325 -0.36369786 0.351682 0.38296762 0.22841732
77:0.29028773 -0.25835887 0.06921865 0.36227056 0.2891485 0.51582295 -0.058184687 0.24277519 -0.25680578 0.14095223
415:1.1824305 -0.47640997 -0.03751628 -0.56304127 0.2521178 0.2580178 -0.40837434 0.5303289 0.61008555 0.092484735
40:0.7060173 -0.1664441 -0.20162976 0.14917102 0.18053308 0.84535545 -0.26102445 -0.22364882 0.10034093 0.5361973
534:0.7853549 -0.31736392 0.27017576 0.7166457 0.0011232463 0.21093467 -0.17363152 -0.069093704 -1.6670936E-4 0.89102715
955:0.12654212 -0.74911463 -0.16326508 0.87584317 0.55436003 0.10249437 -0.2087465 0.37384143 -1.1256375 -0.036150828
985:0.27385524 -0.27046165 0.06284044 0.11598659 0.1252051 0.45300362 -0.18705812 0.18725994 0.060259227 0.05976597
593:-0.47041214 0.34974676 0.12938786 -0.16558321 -0.42038932 0.08805351 -0.158149 0.24878041 -0.34957516 0.43101108
674:0.06609656 -0.41924047 -0.4702989 -0.28260702 0.14601015 0.34528372 0.50217605 0.5341401 -0.15254484 -0.5457293
318:-0.4269159 0.27226514 0.12133142 -0.14413619 -0.5385684 0.02820487 -0.29634324 0.36907515 -0.33246705 0.2935621
378:1.1080936 -0.37306216 0.06741136 -0.39235717 0.38583055 -0.14995837 -0.6729908 0.3372062 0.6885826 0.2175971
798:0.22186412 -0.44698542 -0.62349766 -0.8677787 0.41046327 0.44917604 -0.09244238 0.1326407 0.76534593 -0.026129214
418:0.44251075 -0.17241147 0.09822082 0.0028135371 0.17849095 0.04847628 -0.016881619 0.18822938 0.06063102 0.12145893
373:0.36697635 -0.1554718 0.3138335 0.27055407 0.08438433 0.67413944 0.4609904 0.2521266 -0.2692429 0.5697929
110:-0.46401635 0.1068246 0.039562874 -0.44838977 -0.44654852 -0.098600365 0.050312795 0.048576698 -0.25153625 0.4914566
762:0.5270946 0.3935494 -0.9710828 -0.77269703 0.4282046 0.14904119 -0.52071905 0.019512067 0.7308287 0.053315725
469:0.78280604 -0.14778177 0.15457155 -0.045446165 0.26055956 0.24189143 -0.07680457 0.30787447 0.08634446 0.4524893
990:0.4623669 -0.5159535 -0.26560968 -0.5327551 0.4655646 0.42569995 -0.23938444 0.2829821 0.5498846 -0.046890598
783:0.8103724 -0.08439128 -0.97513604 0.03398771 -0.11843402 -2.747936E-4 -0.60243237 -0.4051831 -0.003075475 -0.37813497
504:0.08966631 -0.3533553 -0.37913954 -0.70079005 0.3863841 0.118373275 0.26947895 0.47928867 0.535558 -0.09855986
475:0.6424544 0.09730349 0.21418823 0.5405883 -0.26067615 0.5330336 0.27220333 0.08897043 0.10045095 0.65515137
931:-0.021751702 -0.66473293 -0.0078947935 0.66630846 0.8662281 0.30037403 0.055714183 0.70868486 -1.033063 0.13203391
295:0.46004224 -0.15306453 -0.002202829 -0.15044509 0.14203767 0.2889188 -0.20710038 0.24295823 0.14888239 0.11571604
944:0.08733428 -0.81102747 -0.053465247 0.58137894 0.62909865 0.36814636 -0.17195897 0.3441633 -0.9409996 0.18941511
914:0.3585297 -0.44498348 -0.26057312 0.728679 0.3404492 -0.21924706 -0.28904855 0.30063727 -0.751409 -0.29968277
716:0.17146432 -0.28824636 0.03816361 0.023302393 0.27851254 0.68971056 -0.3605796 0.24793677 0.04813378 -0.18769267
320:0.19391845 -0.1192251 0.10775551 0.11722033 0.16136363 0.62629795 0.12871931 0.23481995 -0.29745695 0.098994255
743:0.55260926 0.14387318 -0.9413435 -1.0317804 0.2038045 0.73818445 -0.57403845 0.07758071 0.5062923 -0.108387664
681:0.44324595 -0.28491697 0.12067002 0.20151532 0.33774972 0.6569538 -0.02010357 0.3666442 -0.47880596 0.1776854
717:0.083714716 -0.043003224 0.03375799 -0.028930191 0.079426646 0.10967445 -0.019948516 0.09854532 0.030209323 0.06737662
481:0.5036192 0.020249544 0.26391622 -0.33871967 0.013994404 0.76579034 0.2745929 0.4428308 0.3448587 0.44191685
15:0.61994183 -0.53053296 -0.36847472 -0.5763455 0.12047112 0.14212178 0.039444838 0.22537328 0.7789056 -0.16036496
549:0.26593783 -0.35210997 0.27529326 0.31662583 0.10486108 0.9651307 0.19095145 0.30325836 -0.8345455 0.41345957
269:0.7086279 -0.40261656 0.1541333 0.119698755 0.27246836 0.5139239 -0.17267655 0.31094038 0.0731414 0.5134879
920:0.024286686 0.02191091 -0.19935554 0.47800234 0.6768488 -0.27972192 -0.12715098 0.2536703 -0.6933162 -0.042896256
486:0.41384196 -0.21683644 -0.025466269 -0.2114638 0.16242573 0.03748189 -0.1385002 0.15815549 0.16840896 -0.014598932
11:0.61207306 0.23607774 0.29113472 0.04411903 0.34742418 -0.897488 -0.13960905 -0.3039389 -0.11389371 0.554199
104:0.53982085 0.55012757 -0.70892817 -0.529638 0.06281991 -0.04029672 0.21617681 -0.018393034 0.347218 -0.3507512
892:0.76941705 -0.34748277 0.1048699 0.46181175 0.28854802 0.3281135 -0.4481756 -0.06803318 -0.25397363 0.56916505
851:0.6710605 -0.09677423 0.11142808 -0.020765418 0.057069425 0.8293101 -0.057531327 0.20451689 -0.23768368 0.4090611
90:0.36313117 -0.22939278 -0.02389305 0.10658284 0.2428349 0.6201135 -0.1913586 0.035379272 -0.01833271 0.20035775
556:0.2024712 -0.27398893 0.2526473 0.33445853 0.17036146 0.76259106 0.13742884 0.1871596 -0.5715689 0.39180642
9:0.40461293 0.004566013 -1.2872608 -1.035258 0.6166773 0.7217953 -0.39053154 -0.10850241 0.9889752 0.1995045
141:0.5464237 0.042187937 -0.44276547 -0.015625887 0.35825914 -0.44857576 0.4217314 -0.9074058 -0.15534265 0.3501565
181:0.603191 -0.36046702 -0.20506188 -0.31299534 -0.039458327 0.04912253 -0.01212297 0.20837429 0.6795968 -0.1964898
802:0.36035228 0.49715433 -0.9856466 -0.42509744 0.6773551 0.09311793 -0.6384997 -0.5372728 0.44069415 0.4536015
132:0.6954367 -0.38430417 -1.7030182E-4 -0.32849833 0.16838072 0.32222873 -0.06820817 0.5084549 0.6386538 0.44111684
870:0.31889695 -0.17432737 -0.01157391 -0.1400139 0.26506448 0.11589798 -0.19107613 0.05971459 0.2472785 -0.16092353
746:0.014047604 -0.23122346 0.18979481 0.42553487 0.49402648 0.6143544 -0.104798764 0.5140731 -0.5650605 -0.17006321
751:0.13195935 -0.24329436 0.09898706 0.15761098 0.20857008 0.6723339 -0.06748329 0.3069895 -0.4959217 -0.05689626
201:0.5095492 -0.37567896 -0.12699918 -0.22406211 0.38535312 0.06468597 -0.22667362 0.10771741 0.16602649 0.10894386
706:0.43633887 -0.36735293 -0.06925153 -0.12585303 0.22735752 0.5215581 -0.32018682 0.28487352 0.076186225 -0.025763473
44:0.3801734 -0.038778055 -0.24785335 -0.4955114 0.40389496 -0.32657304 0.57963765 0.5319228 0.8272692 -0.19818456
236:0.70015854 0.3125888 0.29559273 -0.06973696 0.7183838 -0.9534314 -0.40658715 0.13606347 0.28375804 0.54013413
959:0.15367237 -0.4222339 -0.060689047 0.45337158 0.5148157 0.5558715 -0.2246891 0.35331464 -0.7172792 0.17434022
385:0.27419615 -0.14538124 0.068544045 0.19339593 0.16100982 0.39285687 -0.043133162 0.08010183 -0.13186273 0.13281447
33:0.015174547 -0.010207966 0.02009404 0.0081757065 0.03548978 0.018654222 -0.09449649 -0.0537624 0.037649356 0.047121238
117:0.5667719 0.042258278 -0.08756776 -0.14944555 0.026586408 1.0160888 0.28960535 0.14527225 -0.30229798 0.25872004
904:-0.25426853 0.48726326 -0.29921132 0.39605603 0.5480514 0.2631035 -0.13588446 0.6577507 -0.9091718 -0.3272359
273:0.54358286 0.08196435 0.15864925 0.0058949105 0.26317775 0.081177495 0.61799055 0.4472321 0.5422696 0.11432237
908:-0.2825345 0.4285984 -0.3304175 0.26407892 0.77179146 0.21998201 -0.23457661 0.65497434 -0.9776711 -0.2597176
567:0.28826466 -0.18862729 0.09136117 0.08982443 0.18653803 0.6074125 0.03344781 0.29666054 -0.21113493 0.19196112
650:0.5185545 -0.20886026 -0.1569474 -0.18098617 0.3599974 0.59398067 -0.5079504 -0.24387684 -0.05430034 0.7181477
497:0.66515446 0.067277424 0.054584112 0.7191457 -0.058190316 -0.14498276 0.21357277 -0.024739413 -0.16842848 0.37050363
197:0.33775908 -0.107246295 -0.08764809 0.058236055 0.1705984 0.21578622 -0.013177389 0.07115346 0.023362618 0.0916582
966:0.14450228 -0.11581071 -0.027966479 0.16567 0.16896948 0.25785327 -0.02908552 0.1275649 -0.29384935 -0.016024284
492:0.57859516 -0.1367503 0.123374514 0.38105604 0.11394836 0.22491817 0.037579894 0.31528437 -0.438302 0.11005676
346:0.5939389 -0.3682686 0.15568306 0.17237161 0.14794871 0.31043264 0.023722352 0.21476594 -0.3638057 0.607351
670:-0.023835508 -0.07061197 0.1436595 0.54539603 0.4581672 0.92622274 -0.09117843 0.38026392 -1.0242488 0.12522663
613:0.6860874 -0.39236137 -0.25704482 -0.0025250071 0.3944188 0.5368638 -0.83868366 -0.49408376 -0.0976701 0.7278483
280:0.56554043 0.16378686 0.24213049 0.12687244 0.22969832 0.05469657 0.2106864 0.32104078 0.67406607 0.95383644
840:0.5677809 -0.37714395 0.015838241 -0.39150783 0.23572196 0.44672492 -0.49567088 0.21349701 0.28050825 -0.17790996
919:0.0355781 -0.12803252 -0.21430874 0.30550015 0.29820597 -0.213892 0.09586184 0.069332354 -0.77671623 -0.34339654
936:0.13788733 -0.8341531 -0.08324528 0.89573246 1.0733324 0.34814343 -0.15238552 0.5071719 -1.1849418 0.06098001
787:0.22552902 -0.07624505 0.017384797 0.1184735 0.16313201 0.423395 -0.07371128 0.17653607 -0.23341173 0.124650605
287:0.60886824 -0.10354117 0.15078665 0.10682383 0.19377047 0.2789784 -0.029085927 0.17840545 0.059602406 0.28233233
668:0.15957752 -0.35887697 0.01345133 0.5464367 0.5198192 0.85358953 -0.17872421 0.35777396 -1.104927 0.17117621
454:0.025616063 -0.19062124 0.38466373 -0.80840904 0.29616377 -0.7202858 0.18049195 -0.22889425 -0.18840668 0.7236281
627:0.44185188 0.043828115 -0.018491069 -0.17063981 0.08764365 0.81689507 0.0063056136 0.12880759 -0.11833807 0.51417834
466:0.5662706 0.4028068 -0.06328455 -0.2451013 0.23592696 -0.22920373 0.48033336 0.9874748 0.8472562 -0.3677106
351:1.152571 -0.36496416 0.085183404 0.16642867 0.06178005 -0.3037239 -0.6292219 0.1774854 0.44868 0.32589826
585:1.085935 0.1108341 -0.11713371 0.026671756 -0.09241494 -0.30321345 0.026526324 0.26539755 0.2437944 -0.19862841
692:0.5128077 -0.4237399 -0.031826325 -0.4098412 0.39132136 0.47993064 -0.19748858 0.36946428 0.50812584 -0.27429926
540:0.91985756 -0.24889417 -0.11803925 -0.22548549 0.026326185 0.25731537 0.11329953 0.41856596 0.82475996 0.21134512
407:0.3281934 -0.21905272 0.16860132 -0.9463617 0.17651378 0.7185631 0.50272727 0.77130145 0.06957828 -0.20233408
291:0.29701775 -0.34193617 -0.08365828 -0.34704298 0.23548955 0.30467296 -0.0529353 0.19926967 0.11669853 0.13728683
948:0.24495995 -0.58113927 -0.06577808 0.57376605 0.7029421 0.2160843 -0.13281281 0.48306563 -0.7674874 0.28597242
866:0.11531532 0.08981486 0.014894261 -0.048444103 0.13414685 0.79849166 0.17452353 0.079596475 -0.3439787 0.42730474
262:0.7636278 -0.536524 -0.040559318 0.33264652 -0.18464245 0.08234036 -0.26612025 -0.26179588 -0.0072613587 0.19918574
470:0.44260257 -0.21915658 -0.08285035 -0.2677482 0.1511024 0.26059034 -0.2614627 0.15732244 0.1162979 0.045542233
298:0.38588744 -0.26802328 0.13228408 0.20669742 0.13874969 0.22592229 -0.067337774 0.04010888 -0.13687159 0.22307049
186:0.6928992 0.3354704 0.025199978 -0.20595777 0.89237744 -0.87039655 -0.069943346 0.06729538 0.67541486 0.35040194
769:0.26679343 -0.29709822 0.031420827 0.17469606 0.32172897 0.50488985 -0.12526372 0.16897024 -0.16844659 0.07268828
227:0.5248125 -0.28881606 -0.07139301 -0.29799873 0.5516573 -0.3762179 0.6657295 0.5865459 1.1131138 0.3363108
250:0.7988545 -0.5664501 0.016921077 -0.44914165 0.23353955 0.11209463 -0.34177554 0.27818784 0.41106153 -0.14620921
392:0.4036608 -0.09654271 -0.0529641 -0.1508993 0.15432933 0.48358187 0.03408966 0.19265288 -0.07247804 0.044504344
588:0.007893033 -0.5631021 -0.4958827 0.07329565 -0.83537775 -0.6485933 -0.236813 0.41070074 -0.28742692 -0.06925334
22:0.5135663 0.2258991 -0.07264069 0.11465312 0.38030383 -0.1988799 0.38069507 0.40959784 0.5408862 0.49705017
329:-0.5157002 -0.72293216 -0.4202628 -0.88577354 -0.19270033 -0.540681 0.14514944 0.47709328 0.006797495 0.48772725
988:0.7692511 -0.07472193 0.23084728 0.181228 0.1469048 0.3306327 -0.016178308 0.13758907 -0.18010086 0.38511822
55:0.80291235 -0.32574922 -0.21300976 -0.24418265 0.2755901 0.9589549 -0.25872555 0.07509511 0.028007252 0.3978429
